ant_id,support_id,operateur,generation,bande_mhz,systeme,statut,ant_lat,ant_lon,commune,code_insee,dist_ligne_km
725992,1670665,SFR,4G,1800,LTE 1800,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
725987,1670661,SFR,2G,900,GSM 900,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
725993,1670665,SFR,4G,2100,LTE 2100,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
725994,1670665,SFR,4G,800,LTE 800,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
725999,1670673,SFR,2G,900,GSM 900,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.163438315642273
726000,1670673,SFR,4G,800,LTE 800,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.163438315642273
726001,1670673,SFR,3G,900,UMTS 900,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.163438315642273
725995,1670665,SFR,3G,900,UMTS 900,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
726060,1671075,SFR,3G,900,UMTS 900,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726061,1671084,SFR,2G,900,GSM 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726062,1671084,SFR,4G,1800,LTE 1800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726054,1671068,SFR,3G,900,UMTS 900,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
726055,1671075,SFR,2G,900,GSM 900,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726056,1671075,SFR,4G,1800,LTE 1800,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726057,1671075,SFR,4G,2100,LTE 2100,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726058,1671075,SFR,4G,800,LTE 800,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726059,1671075,SFR,3G,2100,UMTS 2100,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
726063,1671084,SFR,4G,2100,LTE 2100,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726064,1671084,SFR,4G,800,LTE 800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726065,1671084,SFR,3G,2100,UMTS 2100,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726066,1671084,SFR,3G,900,UMTS 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
726985,1678616,SFR,2G,900,GSM 900,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.7603318162804775
726986,1678616,SFR,4G,800,LTE 800,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.7603318162804775
726987,1678616,SFR,3G,900,UMTS 900,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.7603318162804775
574519,2518158,ORANGE,4G,700,LTE 700,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.466571063098847
574520,2518158,ORANGE,4G,800,LTE 800,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.466571063098847
574521,2518158,ORANGE,3G,900,UMTS 900,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.466571063098847
580038,2645777,ORANGE,4G,700,LTE 700,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
579613,2637263,ORANGE,4G,700,LTE 700,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
579614,2637263,ORANGE,4G,800,LTE 800,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
579615,2637263,ORANGE,3G,900,UMTS 900,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
580039,2645777,ORANGE,4G,800,LTE 800,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
580040,2645777,ORANGE,3G,900,UMTS 900,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
671171,656181,SFR,2G,900,GSM 900,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
671172,656181,SFR,4G,1800,LTE 1800,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
671173,656181,SFR,4G,2100,LTE 2100,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
671174,656181,SFR,4G,800,LTE 800,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
671175,656181,SFR,3G,900,UMTS 900,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
303951,1822488,FREE MOBILE,4G,700,LTE 700,En service,45.67916666666667,3.4925,LAIRE,63334,4.920491791753971
303952,1822488,FREE MOBILE,3G,900,UMTS 900,En service,45.67916666666667,3.4925,LAIRE,63334,4.920491791753971
308879,1907538,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
308880,1907538,FREE MOBILE,4G,1800,LTE 1800,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
308881,1907538,FREE MOBILE,4G,2100,LTE 2100,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
308882,1907538,FREE MOBILE,4G,2600,LTE 2600,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
308883,1907538,FREE MOBILE,4G,700,LTE 700,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
308884,1907538,FREE MOBILE,4G,900,LTE 900,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
161150,2578104,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161152,2578104,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161153,2578104,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161154,2578104,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161155,2578104,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161156,2578104,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161151,2578104,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
165269,2637263,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
165267,2637263,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
165268,2637263,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.768416218232113
165900,2645777,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
165901,2645777,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
165902,2645777,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.71027777777778,3.741388888888889,,63057,7.923340516654577
166017,2647389,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166010,2647389,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166011,2647389,BOUYGUES TELECOM,5G,3500,5G NR 3500,Techniquement opérationnel,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166012,2647389,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166013,2647389,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166014,2647389,BOUYGUES TELECOM,4G,2600,LTE 2600,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166015,2647389,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166016,2647389,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
169311,2695996,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.588055555555556,3.7475,Aura,63161,1.6459336880732298
169312,2695996,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.588055555555556,3.7475,Aura,63161,1.6459336880732298
169313,2695996,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.588055555555556,3.7475,Aura,63161,1.6459336880732298
169638,2700544,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.59777777777778,3.638611111111111,LA CROIX,63174,5.818137070499322
169639,2700544,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.59777777777778,3.638611111111111,LA CROIX,63174,5.818137070499322
173351,2746909,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7049073254629055
173352,2746909,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7049073254629055
173353,2746909,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7049073254629055
178825,2832051,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.505,3.8233333333333333,,63173,8.37445394800189
178826,2832051,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.505,3.8233333333333333,,63173,8.37445394800189
178827,2832051,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.505,3.8233333333333333,,63173,8.37445394800189
182038,2875423,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
182039,2875423,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
182043,2875423,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
182041,2875423,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
182042,2875423,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
184429,2898349,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.471199251113944
184430,2898349,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.471199251113944
184431,2898349,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.471199251113944
189072,2952908,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.624974287180242
189073,2952908,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.624974287180242
189074,2952908,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.624974287180242
193771,3005067,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.534166666666664,3.796111111111111,Les Rochers,63374,5.002699190262032
193772,3005067,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.534166666666664,3.796111111111111,Les Rochers,63374,5.002699190262032
193773,3005067,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.534166666666664,3.796111111111111,Les Rochers,63374,5.002699190262032
195668,3023581,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3888216120357434
195669,3023581,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3888216120357434
195670,3023581,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3888216120357434
195671,3023581,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3888216120357434
219569,345992,FREE MOBILE,4G,700,LTE 700,En service,45.513333333333335,3.6919444444444447,Tissonnière,63081,5.090972489609861
219570,345992,FREE MOBILE,3G,900,UMTS 900,En service,45.513333333333335,3.6919444444444447,Tissonnière,63081,5.090972489609861
219571,346093,FREE MOBILE,4G,700,LTE 700,En service,45.589444444444446,3.5733333333333333,Bois Noir,63023,9.530459671950402
219572,346093,FREE MOBILE,3G,900,UMTS 900,En service,45.589444444444446,3.5733333333333333,Bois Noir,63023,9.530459671950402
219591,348092,FREE MOBILE,4G,700,LTE 700,En service,45.66361111111111,3.577222222222222,L'Oligne,63434,3.4617689125343754
219592,348092,FREE MOBILE,3G,900,UMTS 900,En service,45.66361111111111,3.577222222222222,L'Oligne,63434,3.4617689125343754
219670,363459,FREE MOBILE,4G,700,LTE 700,En service,45.6025,3.781111111111111,La Grande Pièce,63441,4.446145110689118
219671,363459,FREE MOBILE,3G,900,UMTS 900,En service,45.6025,3.781111111111111,La Grande Pièce,63441,4.446145110689118
224376,449668,FREE MOBILE,4G,1800,LTE 1800,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.658972863506163
224377,449668,FREE MOBILE,4G,2100,LTE 2100,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.658972863506163
224378,449668,FREE MOBILE,4G,2600,LTE 2600,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.658972863506163
224379,449668,FREE MOBILE,4G,700,LTE 700,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.658972863506163
224380,449668,FREE MOBILE,4G,900,LTE 900,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.658972863506163
229838,472985,FREE MOBILE,4G,700,LTE 700,En service,45.79111111111111,3.4469444444444446,Chez Goutta,63045,7.790901973017236
229839,472985,FREE MOBILE,3G,900,UMTS 900,En service,45.79111111111111,3.4469444444444446,Chez Goutta,63045,7.790901973017236
235564,507293,FREE MOBILE,4G,1800,LTE 1800,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6941543442244227
235565,507293,FREE MOBILE,4G,2100,LTE 2100,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6941543442244227
235566,507293,FREE MOBILE,4G,2600,LTE 2600,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6941543442244227
235567,507293,FREE MOBILE,4G,700,LTE 700,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6941543442244227
235568,507293,FREE MOBILE,4G,900,LTE 900,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6941543442244227
240437,535409,FREE MOBILE,4G,700,LTE 700,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240433,535409,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240434,535409,FREE MOBILE,4G,1800,LTE 1800,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240435,535409,FREE MOBILE,4G,2100,LTE 2100,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240436,535409,FREE MOBILE,4G,2600,LTE 2600,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240438,535409,FREE MOBILE,4G,900,LTE 900,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
245401,588097,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
245402,588097,FREE MOBILE,4G,1800,LTE 1800,En service,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
245403,588097,FREE MOBILE,4G,2100,LTE 2100,En service,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
245404,588097,FREE MOBILE,4G,2600,LTE 2600,En service,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
245405,588097,FREE MOBILE,4G,700,LTE 700,En service,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
245406,588097,FREE MOBILE,4G,900,LTE 900,En service,45.75666666666667,3.558611111111111,,63125,1.0572080521481995
250559,656181,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
250560,656181,FREE MOBILE,4G,1800,LTE 1800,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
250561,656181,FREE MOBILE,4G,2100,LTE 2100,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
250562,656181,FREE MOBILE,4G,2600,LTE 2600,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
250563,656181,FREE MOBILE,4G,700,LTE 700,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
250564,656181,FREE MOBILE,4G,900,LTE 900,En service,45.62027777777778,3.761111111111111,La Halle,63179,3.007480370686702
257657,758708,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
257658,758708,FREE MOBILE,4G,1800,LTE 1800,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
257659,758708,FREE MOBILE,4G,2100,LTE 2100,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
257660,758708,FREE MOBILE,4G,2600,LTE 2600,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
257661,758708,FREE MOBILE,4G,700,LTE 700,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
257662,758708,FREE MOBILE,4G,900,LTE 900,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.302935434394371
263070,822098,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263062,821999,FREE MOBILE,4G,700,LTE 700,En service,45.526944444444446,3.8444444444444446,les Pradeaux,63173,8.841638009259666
263063,821999,FREE MOBILE,3G,900,UMTS 900,En service,45.526944444444446,3.8444444444444446,les Pradeaux,63173,8.841638009259666
263071,822098,FREE MOBILE,4G,1800,LTE 1800,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263072,822098,FREE MOBILE,4G,2100,LTE 2100,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263073,822098,FREE MOBILE,4G,2600,LTE 2600,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263074,822098,FREE MOBILE,4G,700,LTE 700,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263075,822098,FREE MOBILE,4G,900,LTE 900,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
263888,833779,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
263889,833779,FREE MOBILE,4G,1800,LTE 1800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
263890,833779,FREE MOBILE,4G,2100,LTE 2100,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
263891,833779,FREE MOBILE,4G,2600,LTE 2600,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
263892,833779,FREE MOBILE,4G,700,LTE 700,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
263893,833779,FREE MOBILE,4G,900,LTE 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,4.993371054346538
264139,837601,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.777746697927648
264140,837601,FREE MOBILE,4G,1800,LTE 1800,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.777746697927648
264141,837601,FREE MOBILE,4G,2100,LTE 2100,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.777746697927648
264142,837601,FREE MOBILE,4G,2600,LTE 2600,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.777746697927648
269309,1246287,FREE MOBILE,4G,700,LTE 700,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.494130714883276
269310,1246287,FREE MOBILE,3G,900,UMTS 900,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.494130714883276
287101,1612702,FREE MOBILE,4G,700,LTE 700,En service,45.65222222222222,3.51,Cissartie,63065,6.490813997070287
287102,1612702,FREE MOBILE,3G,900,UMTS 900,En service,45.65222222222222,3.51,Cissartie,63065,6.490813997070287
291517,1670661,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291518,1670661,FREE MOBILE,4G,1800,LTE 1800,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291519,1670661,FREE MOBILE,4G,2100,LTE 2100,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291520,1670661,FREE MOBILE,4G,2600,LTE 2600,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291521,1670661,FREE MOBILE,4G,700,LTE 700,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291522,1670661,FREE MOBILE,4G,900,LTE 900,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.3390746633023988
291544,1671075,FREE MOBILE,4G,2600,LTE 2600,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
291545,1671075,FREE MOBILE,4G,700,LTE 700,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
291546,1671075,FREE MOBILE,4G,900,LTE 900,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
291541,1671075,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.8,3.6175,La Vieille,63469,7.137060614962867
291542,1671075,FREE MOBILE,4G,1800,LTE 1800,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
291543,1671075,FREE MOBILE,4G,2100,LTE 2100,En service,45.8,3.6175,La Vieille,63469,7.137060614962867
297481,1731117,FREE MOBILE,4G,700,LTE 700,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
297482,1731117,FREE MOBILE,4G,900,LTE 900,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
297477,1731117,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
297478,1731117,FREE MOBILE,4G,1800,LTE 1800,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
297479,1731117,FREE MOBILE,4G,2100,LTE 2100,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
297480,1731117,FREE MOBILE,4G,2600,LTE 2600,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.431510397894092
312997,1960514,FREE MOBILE,5G,3500,5G NR 3500,Techniquement opérationnel,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
313003,1960514,FREE MOBILE,4G,900,LTE 900,En service,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
312998,1960514,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
312999,1960514,FREE MOBILE,4G,1800,LTE 1800,En service,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
313000,1960514,FREE MOBILE,4G,2100,LTE 2100,En service,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
313001,1960514,FREE MOBILE,4G,2600,LTE 2600,En service,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
313002,1960514,FREE MOBILE,4G,700,LTE 700,En service,45.83638888888889,3.5069444444444446,LA VARENNE,63430,8.334319367403577
313518,1965957,FREE MOBILE,4G,900,LTE 900,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
313513,1965957,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
313514,1965957,FREE MOBILE,4G,1800,LTE 1800,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
313515,1965957,FREE MOBILE,4G,2100,LTE 2100,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
313516,1965957,FREE MOBILE,4G,2600,LTE 2600,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
313517,1965957,FREE MOBILE,4G,700,LTE 700,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
366749,2832051,FREE MOBILE,4G,700,LTE 700,En service,45.505,3.8233333333333333,,63173,8.37445394800189
366750,2832051,FREE MOBILE,3G,900,UMTS 900,En service,45.505,3.8233333333333333,,63173,8.37445394800189
370757,2875423,FREE MOBILE,4G,1800,LTE 1800,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
370758,2875423,FREE MOBILE,4G,700,LTE 700,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
370759,2875423,FREE MOBILE,4G,900,LTE 900,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,6.23822212314676
373244,2896964,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.72277777777778,3.607222222222222,LA CHENALE,63016,2.725332738791714
373245,2896964,FREE MOBILE,4G,1800,LTE 1800,En service,45.72277777777778,3.607222222222222,LA CHENALE,63016,2.725332738791714
373246,2896964,FREE MOBILE,4G,700,LTE 700,En service,45.72277777777778,3.607222222222222,LA CHENALE,63016,2.725332738791714
373247,2896964,FREE MOBILE,4G,900,LTE 900,En service,45.72277777777778,3.607222222222222,LA CHENALE,63016,2.725332738791714
373376,2898349,FREE MOBILE,4G,700,LTE 700,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.471199251113944
373377,2898349,FREE MOBILE,3G,900,UMTS 900,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.471199251113944
332741,2284063,FREE MOBILE,4G,700,LTE 700,En service,45.54222222222222,3.684166666666667,LA CROIX DU FRAISSE,63341,3.9242264311852626
332652,2282949,FREE MOBILE,4G,700,LTE 700,En service,45.659444444444446,3.7849999999999997,LES GRANGES,63179,6.465584204656971
332653,2282949,FREE MOBILE,3G,900,UMTS 900,En service,45.659444444444446,3.7849999999999997,LES GRANGES,63179,6.465584204656971
332742,2284063,FREE MOBILE,3G,900,UMTS 900,En service,45.54222222222222,3.684166666666667,LA CROIX DU FRAISSE,63341,3.9242264311852626
345782,2518158,FREE MOBILE,4G,700,LTE 700,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.466571063098847
345783,2518158,FREE MOBILE,3G,900,UMTS 900,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.466571063098847
349396,2578104,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
349397,2578104,FREE MOBILE,4G,1800,LTE 1800,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
